PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
13388,3280,220,5728,"The Gu red shirt XML tag t-shirt |White| XXS","5728","6",84,"00:00.0","TRUE","6","00:00.0"
13397,3282,226,5743,"The Gu red shirt XML tag t-shirt |White| XXS","5743","6",84,"00:00.0","TRUE","6","00:00.0"
13749,3365,205,5872,"The Gu red shirt XML tag t-shirt |White| XXS","5872","6",84,"00:00.0","TRUE","6","00:00.0"
13877,3396,226,5893,"The Gu red shirt XML tag t-shirt |White| XXS","5893","6",84,"00:00.0","TRUE","6","00:00.0"
13932,3409,71,5905,"The Gu red shirt XML tag t-shirt |White| XXS","5905","6",84,"00:00.0","TRUE","6","00:00.0"
13998,3425,166,5931,"The Gu red shirt XML tag t-shirt |White| XXS","5931","6",84,"00:00.0","TRUE","6","00:00.0"
14135,3457,63,5999,"The Gu red shirt XML tag t-shirt |White| XXS","5999","6",84,"00:00.0","TRUE","6","00:00.0"
14269,3491,126,6045,"The Gu red shirt XML tag t-shirt |White| XXS","6045","6",84,"00:00.0","TRUE","6","00:00.0"
14481,3542,200,6178,"The Gu red shirt XML tag t-shirt |White| XXS","6178","6",84,"00:00.0","TRUE","6","00:00.0"
15092,3690,104,6494,"The Gu red shirt XML tag t-shirt |White| XXS","6494","6",84,"00:00.0","TRUE","6","00:00.0"
15181,3712,77,6532,"The Gu red shirt XML tag t-shirt |White| XXS","6532","6",84,"00:00.0","TRUE","6","00:00.0"
15319,3745,24,6593,"The Gu red shirt XML tag t-shirt |White| XXS","6593","6",84,"00:00.0","TRUE","6","00:00.0"
15439,3773,24,6673,"The Gu red shirt XML tag t-shirt |White| XXS","6673","6",84,"00:00.0","TRUE","6","00:00.0"
15596,3810,141,6751,"The Gu red shirt XML tag t-shirt |White| XXS","6751","6",84,"00:00.0","TRUE","6","00:00.0"
15654,3824,35,6779,"The Gu red shirt XML tag t-shirt |White| XXS","6779","6",84,"00:00.0","TRUE","6","00:00.0"
15693,3833,160,6779,"The Gu red shirt XML tag t-shirt |White| XXS","6779","6",84,"00:00.0","TRUE","6","00:00.0"
15750,3847,22,6824,"The Gu red shirt XML tag t-shirt |White| XXS","6824","6",84,"00:00.0","TRUE","6","00:00.0"
15826,3866,190,6832,"The Gu red shirt XML tag t-shirt |White| XXS","6832","6",84,"00:00.0","TRUE","6","00:00.0"
15979,3902,9,6898,"The Gu red shirt XML tag t-shirt |White| XXS","6898","6",84,"00:00.0","TRUE","6","00:00.0"
202,26,224,2,"The Gu red shirt XML tag t-shirt |White| XXS","2","6",84,"00:00.0","TRUE","17","00:00.0"
366,77,94,74,"The Gu red shirt XML tag t-shirt |White| XXS","74","6",84,"00:00.0","TRUE","17","00:00.0"
455,102,49,87,"The Gu red shirt XML tag t-shirt |White| XXS","87","6",84,"00:00.0","TRUE","17","00:00.0"
772,188,140,263,"The Gu red shirt XML tag t-shirt |White| XXS","263","6",84,"00:00.0","TRUE","17","00:00.0"
788,192,220,262,"The Gu red shirt XML tag t-shirt |White| XXS","262","6",84,"00:00.0","TRUE","17","00:00.0"
1065,265,125,354,"The Gu red shirt XML tag t-shirt |White| XXS","354","6",84,"00:00.0","TRUE","17","00:00.0"
1073,267,9,7,"The Gu red shirt XML tag t-shirt |White| XXS","7","6",84,"00:00.0","TRUE","17","00:00.0"
1181,297,149,391,"The Gu red shirt XML tag t-shirt |White| XXS","391","6",84,"00:00.0","TRUE","17","00:00.0"
1323,335,63,438,"The Gu red shirt XML tag t-shirt |White| XXS","438","6",84,"00:00.0","TRUE","17","00:00.0"
1331,337,223,441,"The Gu red shirt XML tag t-shirt |White| XXS","441","6",84,"00:00.0","TRUE","17","00:00.0"
1357,344,2,453,"The Gu red shirt XML tag t-shirt |White| XXS","453","6",84,"00:00.0","TRUE","17","00:00.0"
1567,401,193,536,"The Gu red shirt XML tag t-shirt |White| XXS","536","6",84,"00:00.0","TRUE","17","00:00.0"
1688,433,3,575,"The Gu red shirt XML tag t-shirt |White| XXS","575","6",84,"00:00.0","TRUE","17","00:00.0"
1918,494,151,674,"The Gu red shirt XML tag t-shirt |White| XXS","674","6",84,"00:00.0","TRUE","17","00:00.0"
2168,560,198,769,"The Gu red shirt XML tag t-shirt |White| XXS","769","6",84,"00:00.0","TRUE","17","00:00.0"
2366,613,215,885,"The Gu red shirt XML tag t-shirt |White| XXS","885","6",84,"00:00.0","TRUE","17","00:00.0"
2927,764,81,1028,"The Gu red shirt XML tag t-shirt |White| XXS","1028","6",84,"00:00.0","TRUE","17","00:00.0"
2935,766,168,1026,"The Gu red shirt XML tag t-shirt |White| XXS","1026","6",84,"00:00.0","TRUE","17","00:00.0"
2959,772,37,1033,"The Gu red shirt XML tag t-shirt |White| XXS","1033","6",84,"00:00.0","TRUE","17","00:00.0"
3064,801,115,1113,"The Gu red shirt XML tag t-shirt |White| XXS","1113","6",84,"00:00.0","TRUE","17","00:00.0"
3158,825,224,1231,"The Gu red shirt XML tag t-shirt |White| XXS","1231","6",84,"00:00.0","TRUE","17","00:00.0"
3278,856,44,1286,"The Gu red shirt XML tag t-shirt |White| XXS","1286","6",84,"00:00.0","TRUE","17","00:00.0"
3527,914,27,1444,"The Gu red shirt XML tag t-shirt |White| XXS","1444","6",84,"00:00.0","TRUE","17","00:00.0"
3721,958,112,1474,"The Gu red shirt XML tag t-shirt |White| XXS","1474","6",84,"00:00.0","TRUE","17","00:00.0"
4176,1067,31,1670,"The Gu red shirt XML tag t-shirt |White| XXS","1670","6",84,"00:00.0","TRUE","17","00:00.0"
4255,1087,201,1739,"The Gu red shirt XML tag t-shirt |White| XXS","1739","6",84,"00:00.0","TRUE","17","00:00.0"
4778,1212,31,1948,"The Gu red shirt XML tag t-shirt |White| XXS","1948","6",84,"00:00.0","TRUE","17","00:00.0"
4787,1214,47,4,"The Gu red shirt XML tag t-shirt |White| XXS","4","6",84,"00:00.0","TRUE","17","00:00.0"
5057,1278,136,2107,"The Gu red shirt XML tag t-shirt |White| XXS","2107","6",84,"00:00.0","TRUE","17","00:00.0"
5155,1301,209,2132,"The Gu red shirt XML tag t-shirt |White| XXS","2132","6",84,"00:00.0","TRUE","17","00:00.0"
5393,1359,34,2225,"The Gu red shirt XML tag t-shirt |White| XXS","2225","6",84,"00:00.0","TRUE","17","00:00.0"
5941,1490,152,2423,"The Gu red shirt XML tag t-shirt |White| XXS","2423","6",84,"00:00.0","TRUE","17","00:00.0"
6202,1554,4,2551,"The Gu red shirt XML tag t-shirt |White| XXS","2551","6",84,"00:00.0","TRUE","17","00:00.0"
6220,1558,59,2547,"The Gu red shirt XML tag t-shirt |White| XXS","2547","6",84,"00:00.0","TRUE","17","00:00.0"
6277,1571,138,2575,"The Gu red shirt XML tag t-shirt |White| XXS","2575","6",84,"00:00.0","TRUE","17","00:00.0"
6319,1581,5,2618,"The Gu red shirt XML tag t-shirt |White| XXS","2618","6",84,"00:00.0","TRUE","17","00:00.0"
6472,1618,60,2660,"The Gu red shirt XML tag t-shirt |White| XXS","2660","6",84,"00:00.0","TRUE","17","00:00.0"
6678,1666,49,2722,"The Gu red shirt XML tag t-shirt |White| XXS","2722","6",84,"00:00.0","TRUE","17","00:00.0"
6747,1684,194,2738,"The Gu red shirt XML tag t-shirt |White| XXS","2738","6",84,"00:00.0","TRUE","17","00:00.0"
7133,1778,19,2925,"The Gu red shirt XML tag t-shirt |White| XXS","2925","6",84,"00:00.0","TRUE","17","00:00.0"
7260,1808,196,2959,"The Gu red shirt XML tag t-shirt |White| XXS","2959","6",84,"00:00.0","TRUE","17","00:00.0"
7299,1818,27,2964,"The Gu red shirt XML tag t-shirt |White| XXS","2964","6",84,"00:00.0","TRUE","17","00:00.0"
7560,1881,52,3065,"The Gu red shirt XML tag t-shirt |White| XXS","3065","6",84,"00:00.0","TRUE","17","00:00.0"
7679,1911,115,3050,"The Gu red shirt XML tag t-shirt |White| XXS","3050","6",84,"00:00.0","TRUE","17","00:00.0"
7773,1933,40,3087,"The Gu red shirt XML tag t-shirt |White| XXS","3087","6",84,"00:00.0","TRUE","17","00:00.0"
7971,1980,214,3166,"The Gu red shirt XML tag t-shirt |White| XXS","3166","6",84,"00:00.0","TRUE","17","00:00.0"
8032,1994,49,3199,"The Gu red shirt XML tag t-shirt |White| XXS","3199","6",84,"00:00.0","TRUE","17","00:00.0"
8064,2002,173,3228,"The Gu red shirt XML tag t-shirt |White| XXS","3228","6",84,"00:00.0","TRUE","17","00:00.0"
8091,2008,23,3245,"The Gu red shirt XML tag t-shirt |White| XXS","3245","6",84,"00:00.0","TRUE","17","00:00.0"
8100,2010,215,3251,"The Gu red shirt XML tag t-shirt |White| XXS","3251","6",84,"00:00.0","TRUE","17","00:00.0"
8185,2031,113,3298,"The Gu red shirt XML tag t-shirt |White| XXS","3298","6",84,"00:00.0","TRUE","17","00:00.0"
8216,2039,122,3307,"The Gu red shirt XML tag t-shirt |White| XXS","3307","6",84,"00:00.0","TRUE","17","00:00.0"
8272,2052,186,3359,"The Gu red shirt XML tag t-shirt |White| XXS","3359","6",84,"00:00.0","TRUE","17","00:00.0"
8377,2077,27,3397,"The Gu red shirt XML tag t-shirt |White| XXS","3397","6",84,"00:00.0","TRUE","17","00:00.0"
9022,2233,58,3638,"The Gu red shirt XML tag t-shirt |White| XXS","3638","6",84,"00:00.0","TRUE","17","00:00.0"
9058,2241,34,3657,"The Gu red shirt XML tag t-shirt |White| XXS","3657","6",84,"00:00.0","TRUE","17","00:00.0"
9197,2275,90,3703,"The Gu red shirt XML tag t-shirt |White| XXS","3703","6",84,"00:00.0","TRUE","17","00:00.0"
9350,2311,64,3810,"The Gu red shirt XML tag t-shirt |White| XXS","3810","6",84,"00:00.0","TRUE","17","00:00.0"
9665,2387,105,3991,"The Gu red shirt XML tag t-shirt |White| XXS","3991","6",84,"00:00.0","TRUE","17","00:00.0"
10252,2529,180,4234,"The Gu red shirt XML tag t-shirt |White| XXS","4234","6",84,"00:00.0","TRUE","17","00:00.0"
10351,2553,150,4282,"The Gu red shirt XML tag t-shirt |White| XXS","4282","6",84,"00:00.0","TRUE","17","00:00.0"
10369,2557,141,4292,"The Gu red shirt XML tag t-shirt |White| XXS","4292","6",84,"00:00.0","TRUE","17","00:00.0"
10437,2573,121,4316,"The Gu red shirt XML tag t-shirt |White| XXS","4316","6",84,"00:00.0","TRUE","17","00:00.0"
10605,2613,63,4405,"The Gu red shirt XML tag t-shirt |White| XXS","4405","6",84,"00:00.0","TRUE","17","00:00.0"
10660,2626,73,4422,"The Gu red shirt XML tag t-shirt |White| XXS","4422","6",84,"00:00.0","TRUE","17","00:00.0"
10688,2633,70,4434,"The Gu red shirt XML tag t-shirt |White| XXS","4434","6",84,"00:00.0","TRUE","17","00:00.0"
10715,2639,159,4446,"The Gu red shirt XML tag t-shirt |White| XXS","4446","6",84,"00:00.0","TRUE","17","00:00.0"
10908,2686,223,4525,"The Gu red shirt XML tag t-shirt |White| XXS","4525","6",84,"00:00.0","TRUE","17","00:00.0"
11014,2712,128,4571,"The Gu red shirt XML tag t-shirt |White| XXS","4571","6",84,"00:00.0","TRUE","17","00:00.0"
11075,2728,132,4579,"The Gu red shirt XML tag t-shirt |White| XXS","4579","6",84,"00:00.0","TRUE","17","00:00.0"
11479,2824,34,4827,"The Gu red shirt XML tag t-shirt |White| XXS","4827","6",84,"00:00.0","TRUE","17","00:00.0"
11645,2863,29,4910,"The Gu red shirt XML tag t-shirt |White| XXS","4910","6",84,"00:00.0","TRUE","17","00:00.0"
11654,2865,209,10,"The Gu red shirt XML tag t-shirt |White| XXS","10","6",84,"00:00.0","TRUE","17","00:00.0"
11670,2869,73,4953,"The Gu red shirt XML tag t-shirt |White| XXS","4953","6",84,"00:00.0","TRUE","17","00:00.0"
11809,2903,150,5030,"The Gu red shirt XML tag t-shirt |White| XXS","5030","6",84,"00:00.0","TRUE","17","00:00.0"
11836,2909,119,5052,"The Gu red shirt XML tag t-shirt |White| XXS","5052","6",84,"00:00.0","TRUE","17","00:00.0"
12051,2963,24,5138,"The Gu red shirt XML tag t-shirt |White| XXS","5138","6",84,"00:00.0","TRUE","17","00:00.0"
12397,3045,149,5228,"The Gu red shirt XML tag t-shirt |White| XXS","5228","6",84,"00:00.0","TRUE","17","00:00.0"
12577,3087,207,5348,"The Gu red shirt XML tag t-shirt |White| XXS","5348","6",84,"00:00.0","TRUE","17","00:00.0"
12590,3091,34,5344,"The Gu red shirt XML tag t-shirt |White| XXS","5344","6",84,"00:00.0","TRUE","17","00:00.0"
12617,3097,173,5353,"The Gu red shirt XML tag t-shirt |White| XXS","5353","6",84,"00:00.0","TRUE","17","00:00.0"
13021,3193,179,5520,"The Gu red shirt XML tag t-shirt |White| XXS","5520","6",84,"00:00.0","TRUE","17","00:00.0"
13081,3208,214,5552,"The Gu red shirt XML tag t-shirt |White| XXS","5552","6",84,"00:00.0","TRUE","17","00:00.0"
13099,3212,171,5578,"The Gu red shirt XML tag t-shirt |White| XXS","5578","6",84,"00:00.0","TRUE","17","00:00.0"
13364,3274,49,5716,"The Gu red shirt XML tag t-shirt |White| XXS","5716","6",84,"00:00.0","TRUE","17","00:00.0"
13533,3315,81,5768,"The Gu red shirt XML tag t-shirt |White| XXS","5768","6",84,"00:00.0","TRUE","17","00:00.0"
13542,3317,220,5766,"The Gu red shirt XML tag t-shirt |White| XXS","5766","6",84,"00:00.0","TRUE","17","00:00.0"
13551,3319,166,5769,"The Gu red shirt XML tag t-shirt |White| XXS","5769","6",84,"00:00.0","TRUE","17","00:00.0"
13660,3344,219,5811,"The Gu red shirt XML tag t-shirt |White| XXS","5811","6",84,"00:00.0","TRUE","17","00:00.0"
13868,3394,19,5895,"The Gu red shirt XML tag t-shirt |White| XXS","5895","6",84,"00:00.0","TRUE","17","00:00.0"
13904,3402,93,5897,"The Gu red shirt XML tag t-shirt |White| XXS","5897","6",84,"00:00.0","TRUE","17","00:00.0"
13923,3407,113,5903,"The Gu red shirt XML tag t-shirt |White| XXS","5903","6",84,"00:00.0","TRUE","17","00:00.0"
13950,3413,148,5913,"The Gu red shirt XML tag t-shirt |White| XXS","5913","6",84,"00:00.0","TRUE","17","00:00.0"
13959,3415,63,4,"The Gu red shirt XML tag t-shirt |White| XXS","4","6",84,"00:00.0","TRUE","17","00:00.0"
14078,3444,197,5970,"The Gu red shirt XML tag t-shirt |White| XXS","5970","6",84,"00:00.0","TRUE","17","00:00.0"
14519,3552,81,6209,"The Gu red shirt XML tag t-shirt |White| XXS","6209","6",84,"00:00.0","TRUE","17","00:00.0"
14856,3634,45,6390,"The Gu red shirt XML tag t-shirt |White| XXS","6390","6",84,"00:00.0","TRUE","17","00:00.0"
14912,3647,127,6435,"The Gu red shirt XML tag t-shirt |White| XXS","6435","6",84,"00:00.0","TRUE","17","00:00.0"
15190,3714,1,6537,"The Gu red shirt XML tag t-shirt |White| XXS","6537","6",84,"00:00.0","TRUE","17","00:00.0"
15249,3727,207,6593,"The Gu red shirt XML tag t-shirt |White| XXS","6593","6",84,"00:00.0","TRUE","17","00:00.0"
15270,3733,219,6593,"The Gu red shirt XML tag t-shirt |White| XXS","6593","6",84,"00:00.0","TRUE","17","00:00.0"
15372,3757,166,6644,"The Gu red shirt XML tag t-shirt |White| XXS","6644","6",84,"00:00.0","TRUE","17","00:00.0"
15399,3763,6,6657,"The Gu red shirt XML tag t-shirt |White| XXS","6657","6",84,"00:00.0","TRUE","17","00:00.0"
15627,3818,56,6769,"The Gu red shirt XML tag t-shirt |White| XXS","6769","6",84,"00:00.0","TRUE","17","00:00.0"
15787,3856,33,6826,"The Gu red shirt XML tag t-shirt |White| XXS","6826","6",84,"00:00.0","TRUE","17","00:00.0"
16047,3918,30,6972,"The Gu red shirt XML tag t-shirt |White| XXS","6972","6",84,"00:00.0","TRUE","17","00:00.0"
16056,3920,46,12,"The Gu red shirt XML tag t-shirt |White| XXS","12","6",84,"00:00.0","TRUE","17","00:00.0"
16109,3933,145,6995,"The Gu red shirt XML tag t-shirt |White| XXS","6995","6",84,"00:00.0","TRUE","17","00:00.0"
16118,3935,89,7002,"The Gu red shirt XML tag t-shirt |White| XXS","7002","6",84,"00:00.0","TRUE","17","00:00.0"
220,32,48,2,"The Gu red shirt XML tag t-shirt |White| XXS","2","6",84,"00:00.0","TRUE","7","00:00.0"
255,50,180,6,"The Gu red shirt XML tag t-shirt |White| XXS","6","6",84,"00:00.0","TRUE","7","00:00.0"
402,86,193,91,"The Gu red shirt XML tag t-shirt |White| XXS","91","6",84,"00:00.0","TRUE","7","00:00.0"
589,139,94,205,"The Gu red shirt XML tag t-shirt |White| XXS","205","6",84,"00:00.0","TRUE","7","00:00.0"
932,230,18,287,"The Gu red shirt XML tag t-shirt |White| XXS","287","6",84,"00:00.0","TRUE","7","00:00.0"
940,232,166,3,"The Gu red shirt XML tag t-shirt |White| XXS","3","6",84,"00:00.0","TRUE","7","00:00.0"
944,234,4,287,"The Gu red shirt XML tag t-shirt |White| XXS","287","6",84,"00:00.0","TRUE","7","00:00.0"
1341,340,164,447,"The Gu red shirt XML tag t-shirt |White| XXS","447","6",84,"00:00.0","TRUE","7","00:00.0"
1532,391,137,536,"The Gu red shirt XML tag t-shirt |White| XXS","536","6",84,"00:00.0","TRUE","7","00:00.0"
1778,457,172,604,"The Gu red shirt XML tag t-shirt |White| XXS","604","6",84,"00:00.0","TRUE","7","00:00.0"
1847,475,218,639,"The Gu red shirt XML tag t-shirt |White| XXS","639","6",84,"00:00.0","TRUE","7","00:00.0"
1855,477,94,6,"The Gu red shirt XML tag t-shirt |White| XXS","6","6",84,"00:00.0","TRUE","7","00:00.0"
2017,520,182,695,"The Gu red shirt XML tag t-shirt |White| XXS","695","6",84,"00:00.0","TRUE","7","00:00.0"
2265,585,75,835,"The Gu red shirt XML tag t-shirt |White| XXS","835","6",84,"00:00.0","TRUE","7","00:00.0"
2626,682,174,915,"The Gu red shirt XML tag t-shirt |White| XXS","915","6",84,"00:00.0","TRUE","7","00:00.0"
2650,688,80,916,"The Gu red shirt XML tag t-shirt |White| XXS","916","6",84,"00:00.0","TRUE","7","00:00.0"
2787,725,10,963,"The Gu red shirt XML tag t-shirt |White| XXS","963","6",84,"00:00.0","TRUE","7","00:00.0"
2829,737,139,967,"The Gu red shirt XML tag t-shirt |White| XXS","967","6",84,"00:00.0","TRUE","7","00:00.0"
2840,741,195,965,"The Gu red shirt XML tag t-shirt |White| XXS","965","6",84,"00:00.0","TRUE","7","00:00.0"
2864,747,120,986,"The Gu red shirt XML tag t-shirt |White| XXS","986","6",84,"00:00.0","TRUE","7","00:00.0"
2882,752,191,1002,"The Gu red shirt XML tag t-shirt |White| XXS","1002","6",84,"00:00.0","TRUE","7","00:00.0"
2951,770,61,1022,"The Gu red shirt XML tag t-shirt |White| XXS","1022","6",84,"00:00.0","TRUE","7","00:00.0"
3042,795,80,1101,"The Gu red shirt XML tag t-shirt |White| XXS","1101","6",84,"00:00.0","TRUE","7","00:00.0"
3050,797,130,3,"The Gu red shirt XML tag t-shirt |White| XXS","3","6",84,"00:00.0","TRUE","7","00:00.0"
3314,864,216,1313,"The Gu red shirt XML tag t-shirt |White| XXS","1313","6",84,"00:00.0","TRUE","7","00:00.0"
3604,931,88,1478,"The Gu red shirt XML tag t-shirt |White| XXS","1478","6",84,"00:00.0","TRUE","7","00:00.0"
3613,933,84,4,"The Gu red shirt XML tag t-shirt |White| XXS","4","6",84,"00:00.0","TRUE","7","00:00.0"
3845,988,202,1529,"The Gu red shirt XML tag t-shirt |White| XXS","1529","6",84,"00:00.0","TRUE","7","00:00.0"
3854,990,136,10,"The Gu red shirt XML tag t-shirt |White| XXS","10","6",84,"00:00.0","TRUE","7","00:00.0"
3961,1016,115,1563,"The Gu red shirt XML tag t-shirt |White| XXS","1563","6",84,"00:00.0","TRUE","7","00:00.0"
4083,1045,156,1613,"The Gu red shirt XML tag t-shirt |White| XXS","1613","6",84,"00:00.0","TRUE","7","00:00.0"
4092,1047,68,8,"The Gu red shirt XML tag t-shirt |White| XXS","8","6",84,"00:00.0","TRUE","7","00:00.0"
4226,1079,131,1701,"The Gu red shirt XML tag t-shirt |White| XXS","1701","6",84,"00:00.0","TRUE","7","00:00.0"
4235,1081,214,1710,"The Gu red shirt XML tag t-shirt |White| XXS","1710","6",84,"00:00.0","TRUE","7","00:00.0"
4273,1091,158,1742,"The Gu red shirt XML tag t-shirt |White| XXS","1742","6",84,"00:00.0","TRUE","7","00:00.0"
4457,1135,34,1848,"The Gu red shirt XML tag t-shirt |White| XXS","1848","6",84,"00:00.0","TRUE","7","00:00.0"
4573,1163,79,1871,"The Gu red shirt XML tag t-shirt |White| XXS","1871","6",84,"00:00.0","TRUE","7","00:00.0"
4721,1198,187,1910,"The Gu red shirt XML tag t-shirt |White| XXS","1910","6",84,"00:00.0","TRUE","7","00:00.0"
4809,1219,212,1983,"The Gu red shirt XML tag t-shirt |White| XXS","1983","6",84,"00:00.0","TRUE","7","00:00.0"
5098,1288,138,2106,"The Gu red shirt XML tag t-shirt |White| XXS","2106","6",84,"00:00.0","TRUE","7","00:00.0"
5475,1379,119,2259,"The Gu red shirt XML tag t-shirt |White| XXS","2259","6",84,"00:00.0","TRUE","7","00:00.0"
5484,1381,55,2265,"The Gu red shirt XML tag t-shirt |White| XXS","2265","6",84,"00:00.0","TRUE","7","00:00.0"
5614,1412,104,2317,"The Gu red shirt XML tag t-shirt |White| XXS","2317","6",84,"00:00.0","TRUE","7","00:00.0"
5632,1416,160,2315,"The Gu red shirt XML tag t-shirt |White| XXS","2315","6",84,"00:00.0","TRUE","7","00:00.0"
5691,1430,89,2323,"The Gu red shirt XML tag t-shirt |White| XXS","2323","6",84,"00:00.0","TRUE","7","00:00.0"
6090,1526,105,2525,"The Gu red shirt XML tag t-shirt |White| XXS","2525","6",84,"00:00.0","TRUE","7","00:00.0"
6178,1548,117,2540,"The Gu red shirt XML tag t-shirt |White| XXS","2540","6",84,"00:00.0","TRUE","7","00:00.0"
6454,1614,140,2636,"The Gu red shirt XML tag t-shirt |White| XXS","2636","6",84,"00:00.0","TRUE","7","00:00.0"
6515,1628,44,2662,"The Gu red shirt XML tag t-shirt |White| XXS","2662","6",84,"00:00.0","TRUE","7","00:00.0"
6813,1700,21,2754,"The Gu red shirt XML tag t-shirt |White| XXS","2754","6",84,"00:00.0","TRUE","7","00:00.0"
6941,1732,220,2795,"The Gu red shirt XML tag t-shirt |White| XXS","2795","6",84,"00:00.0","TRUE","7","00:00.0"
6982,1742,203,2852,"The Gu red shirt XML tag t-shirt |White| XXS","2852","6",84,"00:00.0","TRUE","7","00:00.0"
7101,1770,27,2917,"The Gu red shirt XML tag t-shirt |White| XXS","2917","6",84,"00:00.0","TRUE","7","00:00.0"
7459,1857,39,3008,"The Gu red shirt XML tag t-shirt |White| XXS","3008","6",84,"00:00.0","TRUE","7","00:00.0"
7481,1863,128,3039,"The Gu red shirt XML tag t-shirt |White| XXS","3039","6",84,"00:00.0","TRUE","7","00:00.0"
7542,1877,208,3047,"The Gu red shirt XML tag t-shirt |White| XXS","3047","6",84,"00:00.0","TRUE","7","00:00.0"
8073,2004,148,3240,"The Gu red shirt XML tag t-shirt |White| XXS","3240","6",84,"00:00.0","TRUE","7","00:00.0"
8082,2006,206,3247,"The Gu red shirt XML tag t-shirt |White| XXS","3247","6",84,"00:00.0","TRUE","7","00:00.0"
8234,2043,221,3320,"The Gu red shirt XML tag t-shirt |White| XXS","3320","6",84,"00:00.0","TRUE","7","00:00.0"
8456,2097,57,3393,"The Gu red shirt XML tag t-shirt |White| XXS","3393","6",84,"00:00.0","TRUE","7","00:00.0"
8904,2203,204,3577,"The Gu red shirt XML tag t-shirt |White| XXS","3577","6",84,"00:00.0","TRUE","7","00:00.0"
